StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,"Prolific ID ","Consent ","Age ","Gender ",OMSI,Gen_1,Gen_2,Gen_3,Gen_4,Gen_5,Gen_6,Gen_7,Gen_8,Gen_9,Gen_10,Gen_11,Gen_12,Gen_13,Gen_14,Gen_15,Gen_16,Gen_17,Gen_18,Gen_19,Gen_20,Gen_21,Gen_22,Gen_23,Gen_24,Gen_25,Gen_26,Gen_27,Gen_28,Gen_29,Gen_30,Gen_31,Gen_32,Gen_33,Gen_34,Gen_35,Gen_36,Emotion,PROLIFIC_PID,Vignette,VigNro
2025-09-09 11:11:54,2025-09-09 11:14:35,IP Address,100,161,True,2025-09-09 11:14:36,R_8G3OFLbN9Rd0gN0,anonymous,EN,6658b1b56a1df274ee633fdc,Yes,21,Male,Music-loving nonmusician,2,4,2,3,3,2,Strongly agree (5),4,4,2,Strongly disagree       (1),2,2,2,2,4,4,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),2,4,4,2,2,Strongly disagree       (1),2,Strongly disagree       (1),3,2,4,Strongly disagree       (1),"Moved, touched,Full of tenderness, warmhearted,Relaxed, peaceful,Melancholic, sad,Nostalgic, sentimental",6658b1b56a1df274ee633fdc,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 11:12:23,2025-09-09 11:14:36,IP Address,100,133,True,2025-09-09 11:14:38,R_8imMWAUijKKsJpi,anonymous,EN,5e7897841fc50b000c787b94,Yes,27,Female,Nonmusician,Strongly agree (5),4,Strongly agree (5),4,4,3,3,3,3,4,Strongly agree (5),4,4,4,4,4,Strongly agree (5),4,4,4,3,3,3,4,4,4,3,3,2,3,Strongly agree (5),4,3,3,4,Strongly disagree       (1),"Inspired, enthusiastic,Energetic, lively,Joyful, wanting to dance",5e7897841fc50b000c787b94,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:11:53,2025-09-09 11:14:37,IP Address,100,164,True,2025-09-09 11:14:38,R_8yfqiy5OkYOBLvL,anonymous,EN,5e81ad7cb706bb88bc5c2fc8,Yes,37,Male,Amateur musician,2,3,2,4,2,2,3,3,3,Strongly disagree       (1),2,3,2,3,3,2,2,3,3,2,2,3,4,3,3,3,2,Strongly disagree       (1),2,3,3,4,4,3,3,Strongly disagree       (1),"Filled with wonder, amazed,Moved, touched,Enchanted, in awe",5e81ad7cb706bb88bc5c2fc8,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:14:30,2025-09-09 11:14:38,IP Address,100,7,True,2025-09-09 11:14:38,R_2qA8X0JWafvryyl,anonymous,EN,672cf6205a2ec818a3f9a822,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672cf6205a2ec818a3f9a822,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-09 11:12:24,2025-09-09 11:14:40,IP Address,100,135,True,2025-09-09 11:14:40,R_8j9HghppwlroDT6,anonymous,EN,6413695069219184bd98cff7,Yes,23,Male,Music-loving nonmusician,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),Strongly agree (5),4,4,Strongly agree (5),3,Strongly agree (5),4,Strongly agree (5),Strongly agree (5),4,4,2,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,3,2,2,Strongly disagree       (1),Strongly agree (5),2,4,4,3,Strongly disagree       (1),"Inspired, enthusiastic,Energetic, lively,Joyful, wanting to dance,Relaxed, peaceful",6413695069219184bd98cff7,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:13:19,2025-09-09 11:14:45,IP Address,100,85,True,2025-09-09 11:14:45,R_2y92YlTilGM5vbW,anonymous,EN,5a7226d9f660ae0001a9a547,Yes,26,Female,Music-loving nonmusician,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),"Joyful, wanting to dance",5a7226d9f660ae0001a9a547,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:11:55,2025-09-09 11:14:45,IP Address,100,169,True,2025-09-09 11:14:45,R_8nnfcmVZQ9Q7boJ,anonymous,EN,5eca46c6c1e2c601290bab15,Yes,61,Male,Amateur musician,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2,3,4,4,4,4,2,2,2,2,2,3,2,3,Strongly disagree       (1),"Inspired, enthusiastic,Energetic, lively,Powerful, strong",5eca46c6c1e2c601290bab15,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:11:44,2025-09-09 11:14:46,IP Address,100,181,True,2025-09-09 11:14:46,R_8anMBoobnANypXA,anonymous,EN,5d684f00ce34de0001549b43,Yes,40,Male,Serious amateur musician,4,Strongly agree (5),4,4,2,4,4,4,4,Strongly agree (5),Strongly agree (5),4,4,4,Strongly agree (5),3,3,3,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),3,3,4,3,3,4,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),3,3,Strongly agree (5),Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),"Moved, touched,Enchanted, in awe,Inspired, enthusiastic,Energetic, lively,Powerful, strong,Relaxed, peaceful,Nostalgic, sentimental",5d684f00ce34de0001549b43,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-09 11:12:57,2025-09-09 11:14:48,IP Address,100,110,True,2025-09-09 11:14:48,R_8o7k7AMbZ9vSq1J,anonymous,EN,66c605bf16b21d64057a018b,Yes,32,Male,Music-loving nonmusician,4,Strongly agree (5),4,3,3,Strongly agree (5),4,4,3,3,Strongly agree (5),Strongly agree (5),3,3,3,3,4,4,4,4,3,3,4,4,3,4,Strongly agree (5),3,4,3,4,3,4,3,3,4,"Filled with wonder, amazed,Moved, touched,Relaxed, peaceful",66c605bf16b21d64057a018b,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:11:55,2025-09-09 11:14:48,IP Address,100,173,True,2025-09-09 11:14:48,R_8jSTyBdQABDdGce,anonymous,EN,6441355901a65102aa751a95,Yes,36,Male,Music-loving nonmusician,4,4,4,3,2,3,3,3,3,3,4,4,3,3,3,2,2,2,4,4,4,4,4,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,3,4,4,4,4,Strongly agree (5),4,Strongly disagree       (1),"Moved, touched,Inspired, enthusiastic,Powerful, strong,Nostalgic, sentimental",6441355901a65102aa751a95,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-09 11:11:59,2025-09-09 11:14:49,IP Address,100,169,True,2025-09-09 11:14:49,R_2PExtMaw0A3NA7D,anonymous,EN,59ef022eae9f950001d84a43,Yes,67,Male,Music-loving nonmusician,4,4,3,3,2,4,4,4,4,3,3,3,4,3,3,2,2,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,4,3,3,Strongly disagree       (1),"Full of tenderness, warmhearted,Relaxed, peaceful",59ef022eae9f950001d84a43,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 11:12:50,2025-09-09 11:14:49,IP Address,100,118,True,2025-09-09 11:14:49,R_2xucEL0gwLG54g9,anonymous,EN,6777f3e9760d3844217b5ea8,Yes,19,Female,Serious amateur musician,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,3,4,2,3,2,4,4,3,Strongly agree (5),4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly disagree       (1),Strongly disagree       (1),2,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly disagree       (1),"Moved, touched,Inspired, enthusiastic,Joyful, wanting to dance,Powerful, strong,Full of tenderness, warmhearted,Relaxed, peaceful,Nostalgic, sentimental",6777f3e9760d3844217b5ea8,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 11:12:37,2025-09-09 11:14:50,IP Address,100,133,True,2025-09-09 11:14:50,R_2Tt50VaGeGxfHhh,anonymous,EN,5bfc25a8a082ce00014e3310,Yes,28,Female,Music-loving nonmusician,4,4,4,2,3,4,3,2,3,2,4,2,2,2,2,3,3,3,3,2,2,4,4,4,3,4,4,2,2,2,2,4,4,4,4,Strongly disagree       (1),"Filled with wonder, amazed,Inspired, enthusiastic,Energetic, lively",5bfc25a8a082ce00014e3310,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:12:06,2025-09-09 11:14:49,IP Address,100,163,True,2025-09-09 11:14:50,R_8NynLvwOKkDWHu1,anonymous,EN,664f3eb579003f55b717e215,Yes,36,Female,Nonmusician,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),3,3,3,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly disagree       (1),"Moved, touched,Enchanted, in awe,Joyful, wanting to dance,Powerful, strong,Relaxed, peaceful,Nostalgic, sentimental",664f3eb579003f55b717e215,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:12:07,2025-09-09 11:14:50,IP Address,100,163,True,2025-09-09 11:14:50,R_8Q1ezuh4xYCGMFj,anonymous,EN,65c347be7d456f4e0902823d,Yes,38,Female,Nonmusician,4,Strongly agree (5),Strongly agree (5),4,Strongly agree (5),Strongly agree (5),4,4,Strongly agree (5),4,Strongly agree (5),Strongly agree (5),4,Strongly agree (5),4,4,4,4,Strongly agree (5),Strongly agree (5),4,Strongly agree (5),4,Strongly agree (5),4,4,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),4,Strongly disagree       (1),"Filled with wonder, amazed,Moved, touched,Enchanted, in awe,Inspired, enthusiastic,Joyful, wanting to dance,Powerful, strong,Full of tenderness, warmhearted,Relaxed, peaceful,Nostalgic, sentimental",65c347be7d456f4e0902823d,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 11:11:41,2025-09-09 11:14:52,IP Address,100,190,True,2025-09-09 11:14:52,R_2uEOU6VxGY7bpYn,anonymous,EN,664a5be05bc29332beb2fced,Yes,42,Male,Music-loving nonmusician,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly disagree       (1),2,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),2,2,2,Strongly agree (5),Strongly agree (5),Strongly agree (5),3,3,Strongly agree (5),4,Strongly agree (5),Strongly agree (5),4,3,Strongly agree (5),3,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),Strongly disagree       (1),"Moved, touched,Energetic, lively,Joyful, wanting to dance,Nostalgic, sentimental",664a5be05bc29332beb2fced,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-09 11:12:39,2025-09-09 11:14:52,IP Address,100,132,True,2025-09-09 11:14:52,R_2EieJZSBmIjRw3e,anonymous,EN,5723714684458100120292f6,Yes,34,Female,Music-loving nonmusician,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly disagree       (1),2,2,3,3,3,2,3,2,2,3,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),2,3,4,4,4,4,3,Strongly disagree       (1),2,2,3,4,4,4,4,Strongly disagree       (1),"Full of tenderness, warmhearted,Nostalgic, sentimental",5723714684458100120292f6,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-09 11:12:49,2025-09-09 11:14:55,IP Address,100,125,True,2025-09-09 11:14:55,R_22EtfbZRQX6zC7H,anonymous,EN,67aa34015d2def3278e3ee41,Yes,48,Female,Music-loving nonmusician,4,4,3,Strongly agree (5),4,4,4,Strongly agree (5),Strongly agree (5),4,4,4,3,4,4,4,4,3,4,4,4,Strongly agree (5),Strongly agree (5),4,4,3,4,4,3,4,3,3,4,4,3,Strongly disagree       (1),"Melancholic, sad",67aa34015d2def3278e3ee41,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 11:09:03,2025-09-09 11:14:57,IP Address,100,353,True,2025-09-09 11:14:57,R_8TbftQRVSBBSBFf,anonymous,EN,5ebc0abd2cc5f1054c82a0d7,Yes,43,Male,Music-loving nonmusician,4,Strongly agree (5),Strongly agree (5),3,Strongly disagree       (1),2,2,Strongly disagree       (1),Strongly disagree       (1),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,4,4,2,Strongly disagree       (1),2,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),4,4,2,4,Strongly agree (5),Strongly agree (5),Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),2,2,Strongly agree (5),Strongly agree (5),3,Strongly disagree       (1),"Inspired, enthusiastic,Energetic, lively,Powerful, strong",5ebc0abd2cc5f1054c82a0d7,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:11:37,2025-09-09 11:14:59,IP Address,100,202,True,2025-09-09 11:15:00,R_2xzXBgOEplRIii4,anonymous,EN,653e666cc034dbb89a5b83ce,Yes,41,Male,Music-loving nonmusician,4,Strongly agree (5),4,Strongly agree (5),3,Strongly agree (5),4,Strongly agree (5),Strongly agree (5),3,4,3,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),3,3,3,3,3,4,4,4,4,3,3,2,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,4,Strongly agree (5),4,Strongly agree (5),Strongly disagree       (1),"Enchanted, in awe,Relaxed, peaceful",653e666cc034dbb89a5b83ce,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:12:37,2025-09-09 11:15:01,IP Address,100,144,True,2025-09-09 11:15:01,R_8BNEHe5H9lYlFQt,anonymous,EN,57719c19b425c40001433b1f,Yes,29,Female,Music-loving nonmusician,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,3,4,2,4,3,4,4,4,4,4,4,Strongly agree (5),4,Strongly agree (5),3,4,4,Strongly disagree       (1),Strongly disagree       (1),4,4,3,4,4,Strongly disagree       (1),Strongly disagree       (1),"Full of tenderness, warmhearted,Relaxed, peaceful",57719c19b425c40001433b1f,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-09 11:11:44,2025-09-09 11:15:05,IP Address,100,201,True,2025-09-09 11:15:05,R_2irrCeBe8hog2vw,anonymous,EN,651ac88823e71c05dbc1ff63,Yes,56,Male,Music-loving nonmusician,4,3,2,2,4,Strongly disagree       (1),4,Strongly agree (5),Strongly agree (5),Strongly agree (5),3,4,Strongly agree (5),4,4,3,2,Strongly disagree       (1),3,3,3,4,3,Strongly agree (5),3,4,2,2,Strongly disagree       (1),Strongly disagree       (1),2,Strongly disagree       (1),4,2,Strongly disagree       (1),Strongly disagree       (1),"Energetic, lively,Powerful, strong,Relaxed, peaceful,Melancholic, sad",651ac88823e71c05dbc1ff63,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-09 11:12:05,2025-09-09 11:15:06,IP Address,100,180,True,2025-09-09 11:15:06,R_8eyFiuAduSrAyOt,anonymous,EN,5e1bdbfd1795083ead4af5ee,Yes,32,Male,Music-loving nonmusician,3,4,4,4,3,3,3,2,4,2,2,2,2,3,2,Strongly disagree       (1),Strongly disagree       (1),3,4,4,3,3,4,4,Strongly disagree       (1),2,4,Strongly disagree       (1),Strongly disagree       (1),3,3,3,4,4,2,Strongly disagree       (1),"Moved, touched,Full of tenderness, warmhearted,Relaxed, peaceful,Melancholic, sad,Nostalgic, sentimental",5e1bdbfd1795083ead4af5ee,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 11:11:48,2025-09-09 11:15:06,IP Address,100,198,True,2025-09-09 11:15:07,R_2fBl6Q2BXXxmdRf,anonymous,EN,66151b57090a8ba8ec454009,Yes,63,Male,Nonmusician,4,4,4,3,3,2,4,4,4,3,3,3,4,3,4,3,3,4,3,3,4,4,4,4,3,3,4,3,3,3,4,3,4,4,4,Strongly disagree       (1),"Moved, touched,Relaxed, peaceful",66151b57090a8ba8ec454009,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-09 11:12:29,2025-09-09 11:15:14,IP Address,100,165,True,2025-09-09 11:15:14,R_8kKSxzj70H8RA8P,anonymous,EN,614ad1d11ebbb70be136b832,Yes,49,Female,Music-loving nonmusician,3,2,2,2,Strongly disagree       (1),Strongly disagree       (1),3,2,2,2,Strongly disagree       (1),2,Strongly disagree       (1),Strongly disagree       (1),2,2,2,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),2,Strongly disagree       (1),3,2,2,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),3,2,Strongly disagree       (1),Strongly disagree       (1),"Inspired, enthusiastic,Relaxed, peaceful",614ad1d11ebbb70be136b832,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 11:11:34,2025-09-09 11:15:15,IP Address,100,221,True,2025-09-09 11:15:16,R_8emu8AUNcHMuIvL,anonymous,EN,60e67bc1585c7158f6f9116a,Yes,35,Female,Music-loving nonmusician,3,3,3,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),4,4,4,4,Strongly agree (5),4,4,4,4,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),Strongly agree (5),3,3,4,3,4,Strongly disagree       (1),"Powerful, strong,Melancholic, sad,Nostalgic, sentimental,Agitated, aggressive",60e67bc1585c7158f6f9116a,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 11:12:48,2025-09-09 11:15:19,IP Address,100,150,True,2025-09-09 11:15:19,R_2DowvlmbcpGZGPl,anonymous,EN,6773d42d35be03a65cf4b3e1,Yes,48,Male,Serious amateur musician,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),2,2,2,3,3,2,2,2,2,2,Strongly disagree       (1),2,Strongly disagree       (1),2,Strongly disagree       (1),Strongly disagree       (1),2,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),4,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),4,Strongly agree (5),4,4,2,2,Strongly disagree       (1),"Relaxed, peaceful,Nostalgic, sentimental",6773d42d35be03a65cf4b3e1,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 11:13:04,2025-09-09 11:15:20,IP Address,100,136,True,2025-09-09 11:15:21,R_8j9ELZqCO0MNDUb,anonymous,EN,5e9b60ab511e7a0650994050,Yes,46,Male,Music-loving nonmusician,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),4,4,4,4,Strongly agree (5),Strongly disagree       (1),4,Strongly agree (5),3,3,3,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),2,3,2,3,3,3,3,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),4,3,Strongly agree (5),4,3,Strongly disagree       (1),"Powerful, strong,Relaxed, peaceful",5e9b60ab511e7a0650994050,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:12:47,2025-09-09 11:15:21,IP Address,100,154,True,2025-09-09 11:15:21,R_8Nz5Gcw9iZT3zVS,anonymous,EN,6658d84e36a39b239367aed9,Yes,37,Male,Music-loving nonmusician,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,2,3,2,4,3,4,4,4,4,2,3,2,4,3,2,4,3,4,4,3,Strongly disagree       (1),"Moved, touched,Inspired, enthusiastic,Powerful, strong,Relaxed, peaceful,Nostalgic, sentimental",6658d84e36a39b239367aed9,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 11:11:48,2025-09-09 11:15:21,IP Address,100,213,True,2025-09-09 11:15:22,R_8Vf64DzQERr0AK0,anonymous,EN,60e3452eac7b129147019f7e,Yes,25,Female,Amateur musician,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,3,3,3,4,4,Strongly agree (5),4,4,3,3,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),3,3,3,4,4,4,4,Strongly agree (5),4,3,3,3,3,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly disagree       (1),"Filled with wonder, amazed,Enchanted, in awe,Inspired, enthusiastic,Energetic, lively,Powerful, strong",60e3452eac7b129147019f7e,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:13:06,2025-09-09 11:15:24,IP Address,100,137,True,2025-09-09 11:15:24,R_2B4FrC7BBi4N2O5,anonymous,EN,66eb6bbd51cc311738b09c90,Yes,46,Male,Nonmusician,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Strongly disagree       (1),"Relaxed, peaceful",66eb6bbd51cc311738b09c90,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 11:13:09,2025-09-09 11:15:34,IP Address,100,145,True,2025-09-09 11:15:35,R_2xxEUh39FjllQ6d,anonymous,EN,6713a6a34b872f10e42e1502,Yes,54,Male,Music-loving nonmusician,Strongly agree (5),Strongly agree (5),4,Strongly agree (5),2,3,4,2,4,3,4,4,Strongly agree (5),Strongly agree (5),4,Strongly agree (5),Strongly agree (5),3,4,Strongly agree (5),4,3,Strongly agree (5),4,4,4,4,3,2,3,4,3,Strongly agree (5),4,2,Strongly disagree       (1),"Inspired, enthusiastic,Energetic, lively,Joyful, wanting to dance",6713a6a34b872f10e42e1502,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-09 11:13:21,2025-09-09 11:15:35,IP Address,100,134,True,2025-09-09 11:15:36,R_8s1ESOKVn5YNDlO,anonymous,EN,65e646da8809bd962f8da706,Yes,42,Male,Music-loving nonmusician,4,4,Strongly agree (5),4,2,4,4,3,4,4,4,4,2,4,4,4,4,Strongly agree (5),4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,Strongly disagree       (1),"Inspired, enthusiastic,Energetic, lively,Joyful, wanting to dance",65e646da8809bd962f8da706,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:13:23,2025-09-09 11:15:36,IP Address,100,133,True,2025-09-09 11:15:36,R_23492tmpjNw5DtG,anonymous,EN,62a7477981491179fd5f1f6c,Yes,36,Female,Music-loving nonmusician,4,4,4,4,4,Strongly agree (5),4,3,Strongly agree (5),4,2,4,4,Strongly agree (5),4,4,4,Strongly disagree       (1),3,4,4,4,3,3,4,4,4,3,4,3,Strongly agree (5),4,4,4,2,Strongly disagree       (1),"Full of tenderness, warmhearted,Relaxed, peaceful,Nostalgic, sentimental",62a7477981491179fd5f1f6c,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-09 11:12:30,2025-09-09 11:15:37,IP Address,100,186,True,2025-09-09 11:15:37,R_2sRqXvRqweUrHMZ,anonymous,EN,63d153292ab8a7e4066fb52a,Yes,26,Male,Amateur musician,3,2,3,3,4,3,4,3,3,3,4,2,Strongly disagree       (1),Strongly disagree       (1),3,2,Strongly disagree       (1),2,3,3,3,3,3,3,2,2,2,3,2,2,3,4,2,3,3,3,"Joyful, wanting to dance,Relaxed, peaceful",63d153292ab8a7e4066fb52a,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 11:12:04,2025-09-09 11:15:40,IP Address,100,215,True,2025-09-09 11:15:40,R_8wnIe6Qdstxs4xq,anonymous,EN,55a1d8e2fdf99b1c103f2660,Yes,54,Male,Music-loving nonmusician,4,4,4,4,Strongly disagree       (1),2,3,2,2,4,4,4,3,4,4,2,2,2,2,2,2,4,4,4,4,2,4,2,2,2,4,4,3,4,3,Strongly disagree       (1),"Energetic, lively,Powerful, strong",55a1d8e2fdf99b1c103f2660,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:12:34,2025-09-09 11:15:40,IP Address,100,186,True,2025-09-09 11:15:40,R_8lMpxqQYqv2ahov,anonymous,EN,5a270517b4a5de00011af15c,Yes,35,Female,Music-loving nonmusician,4,4,3,4,3,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),2,2,2,3,3,3,2,2,2,3,3,3,4,Strongly agree (5),Strongly agree (5),4,4,4,4,4,3,3,3,3,4,2,Strongly disagree       (1),"Relaxed, peaceful",5a270517b4a5de00011af15c,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
